IndexHour,visits
6136,139386400
6137,139386300
6138,139386200
6139,139386100
6140,139386000
6141,139385900
6142,139385800
6143,139385700
6144,139385600
6145,139385500
6146,139385400
6147,139385300
6148,139385200
6149,139385100
6150,139385000
6151,139384900
6152,139384800
6153,139384700
6154,139384600
6155,139384500
6156,139384400
6157,139384300
6158,139384200
6159,139384100
6160,139384000
6161,139383900
6162,139383800
6163,139383700
6164,139383600
6165,139383500
6166,139383400
6167,139383300
6168,139383200
6169,139383100
6170,139383000
6171,139382900
6172,139382800
6173,139382700
6174,139382600
6175,139382500
6176,139382400
6177,139382300
6178,139382200
6179,139382100
6180,139382000
6181,139381900
6182,139381800
6183,139381700
6184,139381600
6185,139381500
6186,139381400
6187,139381300
6188,139381200
6189,139381100
6190,139381000
6191,139380900
6192,139380800
6193,139380700
6194,139380600
6195,139380500
6196,139380400
6197,139380300
6198,139380200
6199,139380100
6200,139380000
6201,139379900
6202,139379800
6203,139379700
6204,139379600
6205,139379500
6206,139379400
6207,139379300
6208,139379200
6209,139379100
6210,139379000
6211,139378900
6212,139378800
6213,139378700
6214,139378600
6215,139378500
6216,139378400
6217,139378300
6218,139378200
6219,139378100
6220,139378000
6221,139377900
6222,139377800
6223,139377700
6224,139377600
6225,139377500
6226,139377400
6227,139377300
6228,139377200
6229,139377100
6230,139377000
6231,139376900
6232,139376800
6233,139376700
6234,139376600
6235,139376500
6236,139376400
6237,139376300
6238,139376200
6239,139376100
6240,139376000
6241,139375900
6242,139375800
6243,139375700
6244,139375600
6245,139375500
6246,139375400
6247,139375300
6248,139375200
6249,139375100
6250,139375000
6251,139374900
6252,139374800
6253,139374700
6254,139374600
6255,139374500
6256,139374400
6257,139374300
6258,139374200
6259,139374100
6260,139374000
6261,139373900
6262,139373800
6263,139373700
6264,139373600
6265,139373500
6266,139373400
6267,139373300
6268,139373200
6269,139373100
6270,139373000
6271,139372900
6272,139372800
6273,139372700
6274,139372600
6275,139372500
6276,139372400
6277,139372300
6278,139372200
6279,139372100
6280,139372000
6281,139371900
6282,139371800
6283,139371700
6284,139371600
6285,139371500
6286,139371400
6287,139371300
6288,139371200
6289,139371100
6290,139371000
6291,139370900
6292,139370800
6293,139370700
6294,139370600
6295,139370500
6296,139370400
6297,139370300
6298,139370200
6299,139370100
6300,139370000
6301,139369900
6302,139369800
6303,139369700
6304,139369600
6305,139369500
6306,139369400
6307,139369300
6308,139369200
6309,139369100
6310,139369000
6311,139368900
6312,139368800
6313,139368700
6314,139368600
6315,139368500
6316,139368400
6317,139368300
6318,139368200
6319,139368100
6320,139368000
6321,139367900
6322,139367800
6323,139367700
6324,139367600
6325,139367500
6326,139367400
6327,139367300
6328,139367200
6329,139367100
6330,139367000
6331,139366900
6332,139366800
6333,139366700
6334,139366600
6335,139366500
6336,139366400
6337,139366300
6338,139366200
6339,139366100
6340,139366000
6341,139365900
6342,139365800
6343,139365700
6344,139365600
6345,139365500
6346,139365400
6347,139365300
6348,139365200
6349,139365100
6350,139365000
6351,139364900
6352,139364800
6353,139364700
6354,139364600
6355,139364500
6356,139364400
6357,139364300
6358,139364200
6359,139364100
6360,139364000
6361,139363900
6362,139363800
6363,139363700
6364,139363600
6365,139363500
6366,139363400
6367,139363300
6368,139363200
6369,139363100
6370,139363000
6371,139362900
6372,139362800
6373,139362700
6374,139362600
6375,139362500
6376,139362400
6377,139362300
6378,139362200
6379,139362100
6380,139362000
6381,139361900
6382,139361800
6383,139361700
6384,139361600
6385,139361500
6386,139361400
6387,139361300
6388,139361200
6389,139361100
6390,139361000
6391,139360900
6392,139360800
6393,139360700
6394,139360600
6395,139360500
6396,139360400
6397,139360300
6398,139360200
6399,139360100
6400,139360000
6401,139359900
6402,139359800
6403,139359700
6404,139359600
6405,139359500
6406,139359400
6407,139359300
6408,139359200
6409,139359100
6410,139359000
6411,139358900
6412,139358800
6413,139358700
6414,139358600
6415,139358500
6416,139358400
6417,139358300
6418,139358200
6419,139358100
6420,139358000
6421,139357900
6422,139357800
6423,139357700
6424,139357600
6425,139357500
6426,139357400
6427,139357300
6428,139357200
6429,139357100
6430,139357000
6431,139356900
6432,139356800
6433,139356700
6434,139356600
6435,139356500
6436,139356400
6437,139356300
6438,139356200
6439,139356100
6440,139356000
6441,139355900
6442,139355800
6443,139355700
6444,139355600
6445,139355500
6446,139355400
6447,139355300
6448,139355200
6449,139355100
6450,139355000
6451,139354900
6452,139354800
6453,139354700
6454,139354600
6455,139354500
6456,139354400
6457,139354300
6458,139354200
6459,139354100
6460,139354000
6461,139353900
6462,139353800
6463,139353700
6464,139353600
6465,139353500
6466,139353400
6467,139353300
6468,139353200
6469,139353100
6470,139353000
6471,139352900
6472,139352800
6473,139352700
6474,139352600
6475,139352500
6476,139352400
6477,139352300
6478,139352200
6479,139352100
6480,139352000
6481,139351900
6482,139351800
6483,139351700
6484,139351600
6485,139351500
6486,139351400
6487,139351300
6488,139351200
6489,139351100
6490,139351000
6491,139350900
6492,139350800
6493,139350700
6494,139350600
6495,139350500
6496,139350400
6497,139350300
6498,139350200
6499,139350100
6500,139350000
6501,139349900
6502,139349800
6503,139349700
6504,139349600
6505,139349500
6506,139349400
6507,139349300
6508,139349200
6509,139349100
6510,139349000
6511,139348900
6512,139348800
6513,139348700
6514,139348600
6515,139348500
6516,139348400
6517,139348300
6518,139348200
6519,139348100
6520,139348000
6521,139347900
6522,139347800
6523,139347700
6524,139347600
6525,139347500
6526,139347400
6527,139347300
6528,139347200
6529,139347100
6530,139347000
6531,139346900
6532,139346800
6533,139346700
6534,139346600
6535,139346500
6536,139346400
6537,139346300
6538,139346200
6539,139346100
6540,139346000
6541,139345900
6542,139345800
6543,139345700
6544,139345600
6545,139345500
6546,139345400
6547,139345300
6548,139345200
6549,139345100
6550,139345000
6551,139344900
6552,139344800
6553,139344700
6554,139344600
6555,139344500
6556,139344400
6557,139344300
6558,139344200
6559,139344100
6560,139344000
6561,139343900
6562,139343800
6563,139343700
6564,139343600
6565,139343500
6566,139343400
6567,139343300
6568,139343200
6569,139343100
6570,139343000
6571,139342900
6572,139342800
6573,139342700
6574,139342600
6575,139342500
6576,139342400
6577,139342300
6578,139342200
6579,139342100
6580,139342000
6581,139341900
6582,139341800
6583,139341700
6584,139341600
6585,139341500
6586,139341400
6587,139341300
6588,139341200
6589,139341100
6590,139341000
6591,139340900
6592,139340800
6593,139340700
6594,139340600
6595,139340500
6596,139340400
6597,139340300
6598,139340200
6599,139340100
6600,139340000
6601,139339900
6602,139339800
6603,139339700
6604,139339600
6605,139339500
6606,139339400
6607,139339300
6608,139339200
6609,139339100
6610,139339000
6611,139338900
6612,139338800
6613,139338700
6614,139338600
6615,139338500
6616,139338400
6617,139338300
6618,139338200
6619,139338100
6620,139338000
6621,139337900
6622,139337800
6623,139337700
6624,139337600
6625,139337500
6626,139337400
6627,139337300
6628,139337200
6629,139337100
6630,139337000
6631,139336900
6632,139336800
6633,139336700
6634,139336600
6635,139336500
6636,139336400
6637,139336300
6638,139336200
6639,139336100
6640,139336000
6641,139335900
6642,139335800
6643,139335700
6644,139335600
6645,139335500
6646,139335400
6647,139335300
6648,139335200
6649,139335100
6650,139335000
6651,139334900
6652,139334800
6653,139334700
6654,139334600
6655,139334500
6656,139334400
6657,139334300
6658,139334200
6659,139334100
6660,139334000
6661,139333900
6662,139333800
6663,139333700
6664,139333600
6665,139333500
6666,139333400
6667,139333300
6668,139333200
6669,139333100
6670,139333000
6671,139332900
6672,139332800
6673,139332700
6674,139332600
6675,139332500
6676,139332400
6677,139332300
6678,139332200
6679,139332100
6680,139332000
6681,139331900
6682,139331800
6683,139331700
6684,139331600
6685,139331500
6686,139331400
6687,139331300
6688,139331200
6689,139331100
6690,139331000
6691,139330900
6692,139330800
6693,139330700
6694,139330600
6695,139330500
6696,139330400
6697,139330300
6698,139330200
6699,139330100
6700,139330000
6701,139329900
6702,139329800
6703,139329700
6704,139329600
6705,139329500
6706,139329400
6707,139329300
6708,139329200
6709,139329100
6710,139329000
6711,139328900
6712,139328800
6713,139328700
6714,139328600
6715,139328500
6716,139328400
6717,139328300
6718,139328200
6719,139328100
6720,139328000
6721,139327900
6722,139327800
6723,139327700
6724,139327600
6725,139327500
6726,139327400
6727,139327300
6728,139327200
6729,139327100
6730,139327000
6731,139326900
6732,139326800
6733,139326700
6734,139326600
6735,139326500
6736,139326400
6737,139326300
6738,139326200
6739,139326100
6740,139326000
6741,139325900
6742,139325800
6743,139325700
6744,139325600
6745,139325500
6746,139325400
6747,139325300
6748,139325200
6749,139325100
6750,139325000
6751,139324900
6752,139324800
6753,139324700
6754,139324600
6755,139324500
6756,139324400
6757,139324300
6758,139324200
6759,139324100
6760,139324000
6761,139323900
6762,139323800
6763,139323700
6764,139323600
6765,139323500
6766,139323400
6767,139323300
6768,139323200
6769,139323100
6770,139323000
6771,139322900
6772,139322800
6773,139322700
6774,139322600
6775,139322500
6776,139322400
6777,139322300
6778,139322200
6779,139322100
6780,139322000
6781,139321900
6782,139321800
6783,139321700
6784,139321600
6785,139321500
6786,139321400
6787,139321300
6788,139321200
6789,139321100
6790,139321000
6791,139320900
6792,139320800
6793,139320700
6794,139320600
6795,139320500
6796,139320400
6797,139320300
6798,139320200
6799,139320100
6800,139320000
6801,139319900
6802,139319800
6803,139319700
6804,139319600
6805,139319500
6806,139319400
6807,139319300
6808,139319200
6809,139319100
6810,139319000
6811,139318900
6812,139318800
6813,139318700
6814,139318600
6815,139318500
6816,139318400
6817,139318300
6818,139318200
6819,139318100
6820,139318000
6821,139317900
6822,139317800
6823,139317700
6824,139317600
6825,139317500
6826,139317400
6827,139317300
6828,139317200
6829,139317100
6830,139317000
6831,139316900
6832,139316800
6833,139316700
6834,139316600
6835,139316500
6836,139316400
6837,139316300
6838,139316200
6839,139316100
6840,139316000
6841,139315900
6842,139315800
6843,139315700
6844,139315600
6845,139315500
6846,139315400
6847,139315300
6848,139315200
6849,139315100
6850,139315000
6851,139314900
6852,139314800
6853,139314700
6854,139314600
6855,139314500
6856,139314400
6857,139314300
6858,139314200
6859,139314100
6860,139314000
6861,139313900
6862,139313800
6863,139313700
6864,139313600
6865,139313500
6866,139313400
6867,139313300
6868,139313200
6869,139313100
6870,139313000
6871,139312900
6872,139312800
6873,139312700
6874,139312600
6875,139312500
6876,139312400
6877,139312300
6878,139312200
6879,139312100
6880,139312000
6881,139311900
6882,139311800
6883,139311700
6884,139311600
6885,139311500
6886,139311400
6887,139311300
6888,139311200
6889,139311100
6890,139311000
6891,139310900
6892,139310800
6893,139310700
6894,139310600
6895,139310500
6896,139310400
6897,139310300
6898,139310200
6899,139310100
6900,139310000
6901,139309900
6902,139309800
6903,139309700
6904,139309600
6905,139309500
6906,139309400
6907,139309300
6908,139309200
6909,139309100
6910,139309000
6911,139308900
6912,139308800
6913,139308700
6914,139308600
6915,139308500
6916,139308400
6917,139308300
6918,139308200
6919,139308100
6920,139308000
6921,139307900
6922,139307800
6923,139307700
6924,139307600
6925,139307500
6926,139307400
6927,139307300
6928,139307200
6929,139307100
6930,139307000
6931,139306900
6932,139306800
6933,139306700
6934,139306600
6935,139306500
6936,139306400
6937,139306300
6938,139306200
6939,139306100
6940,139306000
6941,139305900
6942,139305800
6943,139305700
6944,139305600
6945,139305500
6946,139305400
6947,139305300
6948,139305200
6949,139305100
6950,139305000
6951,139304900
6952,139304800
6953,139304700
6954,139304600
6955,139304500
6956,139304400
6957,139304300
6958,139304200
6959,139304100
6960,139304000
6961,139303900
6962,139303800
6963,139303700
6964,139303600
6965,139303500
6966,139303400
6967,139303300
6968,139303200
6969,139303100
6970,139303000
6971,139302900
6972,139302800
6973,139302700
6974,139302600
6975,139302500
6976,139302400
6977,139302300
6978,139302200
6979,139302100
6980,139302000
6981,139301900
6982,139301800
6983,139301700
6984,139301600
6985,139301500
6986,139301400
6987,139301300
6988,139301200
6989,139301100
6990,139301000
6991,139300900
6992,139300800
6993,139300700
6994,139300600
6995,139300500
6996,139300400
6997,139300300
6998,139300200
6999,139300100
7000,139300000
7001,139299900
7002,139299800
7003,139299700
7004,139299600
7005,139299500
7006,139299400
7007,139299300
7008,139299200
7009,139299100
7010,139299000
7011,139298900
7012,139298800
7013,139298700
7014,139298600
7015,139298500
7016,139298400
7017,139298300
7018,139298200
7019,139298100
7020,139298000
7021,139297900
7022,139297800
7023,139297700
7024,139297600
7025,139297500
7026,139297400
7027,139297300
7028,139297200
7029,139297100
7030,139297000
7031,139296900
7032,139296800
7033,139296700
7034,139296600
7035,139296500
7036,139296400
7037,139296300
7038,139296200
7039,139296100
7040,139296000
7041,139295900
7042,139295800
7043,139295700
7044,139295600
7045,139295500
7046,139295400
7047,139295300
7048,139295200
7049,139295100
7050,139295000
7051,139294900
7052,139294800
7053,139294700
7054,139294600
7055,139294500
7056,139294400
7057,139294300
7058,139294200
7059,139294100
7060,139294000
7061,139293900
7062,139293800
7063,139293700
7064,139293600
7065,139293500
7066,139293400
7067,139293300
7068,139293200
7069,139293100
7070,139293000
7071,139292900
7072,139292800
7073,139292700
7074,139292600
7075,139292500
7076,139292400
7077,139292300
7078,139292200
7079,139292100
7080,139292000
7081,139291900
7082,139291800
7083,139291700
7084,139291600
7085,139291500
7086,139291400
7087,139291300
7088,139291200
7089,139291100
7090,139291000
7091,139290900
7092,139290800
7093,139290700
7094,139290600
7095,139290500
7096,139290400
7097,139290300
7098,139290200
7099,139290100
7100,139290000
7101,139289900
7102,139289800
7103,139289700
7104,139289600
7105,139289500
7106,139289400
7107,139289300
7108,139289200
7109,139289100
7110,139289000
7111,139288900
7112,139288800
7113,139288700
7114,139288600
7115,139288500
7116,139288400
7117,139288300
7118,139288200
7119,139288100
7120,139288000
7121,139287900
7122,139287800
7123,139287700
7124,139287600
7125,139287500
7126,139287400
7127,139287300
7128,139287200
7129,139287100
7130,139287000
7131,139286900
7132,139286800
7133,139286700
7134,139286600
7135,139286500
7136,139286400
7137,139286300
7138,139286200
7139,139286100
7140,139286000
7141,139285900
7142,139285800
7143,139285700
7144,139285600
7145,139285500
7146,139285400
7147,139285300
7148,139285200
7149,139285100
7150,139285000
7151,139284900
7152,139284800
7153,139284700
7154,139284600
7155,139284500
7156,139284400
7157,139284300
7158,139284200
7159,139284100
7160,139284000
7161,139283900
7162,139283800
7163,139283700
7164,139283600
7165,139283500
7166,139283400
7167,139283300
7168,139283200
7169,139283100
7170,139283000
7171,139282900
7172,139282800
7173,139282700
7174,139282600
7175,139282500
7176,139282400
7177,139282300
7178,139282200
7179,139282100
7180,139282000
7181,139281900
7182,139281800
7183,139281700
7184,139281600
7185,139281500
7186,139281400
7187,139281300
7188,139281200
7189,139281100
7190,139281000
7191,139280900
7192,139280800
7193,139280700
7194,139280600
7195,139280500
7196,139280400
7197,139280300
7198,139280200
7199,139280100
7200,139280000
7201,139279900
7202,139279800
7203,139279700
7204,139279600
7205,139279500
7206,139279400
7207,139279300
7208,139279200
7209,139279100
7210,139279000
7211,139278900
7212,139278800
7213,139278700
7214,139278600
7215,139278500
7216,139278400
7217,139278300
7218,139278200
7219,139278100
7220,139278000
7221,139277900
7222,139277800
7223,139277700
7224,139277600
7225,139277500
7226,139277400
7227,139277300
7228,139277200
7229,139277100
7230,139277000
7231,139276900
7232,139276800
7233,139276700
7234,139276600
7235,139276500
7236,139276400
7237,139276300
7238,139276200
7239,139276100
7240,139276000
7241,139275900
7242,139275800
7243,139275700
7244,139275600
7245,139275500
7246,139275400
7247,139275300
7248,139275200
7249,139275100
7250,139275000
7251,139274900
7252,139274800
7253,139274700
7254,139274600
7255,139274500
7256,139274400
7257,139274300
7258,139274200
7259,139274100
7260,139274000
7261,139273900
7262,139273800
7263,139273700
7264,139273600
7265,139273500
7266,139273400
7267,139273300
7268,139273200
7269,139273100
7270,139273000
7271,139272900
7272,139272800
7273,139272700
7274,139272600
7275,139272500
7276,139272400
7277,139272300
7278,139272200
7279,139272100
7280,139272000
7281,139271900
7282,139271800
7283,139271700
7284,139271600
7285,139271500
7286,139271400
7287,139271300
7288,139271200
7289,139271100
7290,139271000
7291,139270900
7292,139270800
7293,139270700
7294,139270600
7295,139270500
7296,139270400
7297,139270300
7298,139270200
7299,139270100
7300,139270000
7301,139269900
7302,139269800
7303,139269700
7304,139269600
7305,139269500
7306,139269400
7307,139269300
7308,139269200
7309,139269100
7310,139269000
7311,139268900
7312,139268800
7313,139268700
7314,139268600
7315,139268500
7316,139268400
7317,139268300
7318,139268200
7319,139268100
7320,139268000
7321,139267900
7322,139267800
7323,139267700
7324,139267600
7325,139267500
7326,139267400
7327,139267300
7328,139267200
7329,139267100
7330,139267000
7331,139266900
7332,139266800
7333,139266700
7334,139266600
7335,139266500
7336,139266400
7337,139266300
7338,139266200
7339,139266100
7340,139266000
7341,139265900
7342,139265800
7343,139265700
7344,139265600
7345,139265500
7346,139265400
7347,139265300
7348,139265200
7349,139265100
7350,139265000
7351,139264900
7352,139264800
7353,139264700
7354,139264600
7355,139264500
7356,139264400
7357,139264300
7358,139264200
7359,139264100
7360,139264000
7361,139263900
7362,139263800
7363,139263700
7364,139263600
7365,139263500
7366,139263400
7367,139263300
7368,139263200
7369,139263100
7370,139263000
7371,139262900
7372,139262800
7373,139262700
7374,139262600
7375,139262500
7376,139262400
7377,139262300
7378,139262200
7379,139262100
7380,139262000
7381,139261900
7382,139261800
7383,139261700
7384,139261600
7385,139261500
7386,139261400
7387,139261300
7388,139261200
7389,139261100
7390,139261000
7391,139260900
7392,139260800
7393,139260700
7394,139260600
7395,139260500
7396,139260400
7397,139260300
7398,139260200
7399,139260100
7400,139260000
7401,139259900
7402,139259800
7403,139259700
7404,139259600
7405,139259500
7406,139259400
7407,139259300
7408,139259200
7409,139259100
7410,139259000
7411,139258900
7412,139258800
7413,139258700
7414,139258600
7415,139258500
7416,139258400
7417,139258300
7418,139258200
7419,139258100
7420,139258000
7421,139257900
7422,139257800
7423,139257700
7424,139257600
7425,139257500
7426,139257400
7427,139257300
7428,139257200
7429,139257100
7430,139257000
7431,139256900
7432,139256800
7433,139256700
7434,139256600
7435,139256500
7436,139256400
7437,139256300
7438,139256200
7439,139256100
7440,139256000
7441,139255900
7442,139255800
7443,139255700
7444,139255600
7445,139255500
7446,139255400
7447,139255300
7448,139255200
7449,139255100
7450,139255000
7451,139254900
7452,139254800
7453,139254700
7454,139254600
7455,139254500
7456,139254400
7457,139254300
7458,139254200
7459,139254100
7460,139254000
7461,139253900
7462,139253800
7463,139253700
7464,139253600
7465,139253500
7466,139253400
7467,139253300
7468,139253200
7469,139253100
7470,139253000
7471,139252900
7472,139252800
7473,139252700
7474,139252600
7475,139252500
7476,139252400
7477,139252300
7478,139252200
7479,139252100
7480,139252000
7481,139251900
7482,139251800
7483,139251700
7484,139251600
7485,139251500
7486,139251400
7487,139251300
7488,139251200
7489,139251100
7490,139251000
7491,139250900
7492,139250800
7493,139250700
7494,139250600
7495,139250500
7496,139250400
7497,139250300
7498,139250200
7499,139250100
7500,139250000
7501,139249900
7502,139249800
7503,139249700
7504,139249600
7505,139249500
7506,139249400
7507,139249300
7508,139249200
7509,139249100
7510,139249000
7511,139248900
7512,139248800
7513,139248700
7514,139248600
7515,139248500
7516,139248400
7517,139248300
7518,139248200
7519,139248100
7520,139248000
7521,139247900
7522,139247800
7523,139247700
7524,139247600
7525,139247500
7526,139247400
7527,139247300
7528,139247200
7529,139247100
7530,139247000
7531,139246900
7532,139246800
7533,139246700
7534,139246600
7535,139246500
7536,139246400
7537,139246300
7538,139246200
7539,139246100
7540,139246000
7541,139245900
7542,139245800
7543,139245700
7544,139245600
7545,139245500
7546,139245400
7547,139245300
7548,139245200
7549,139245100
7550,139245000
7551,139244900
7552,139244800
7553,139244700
7554,139244600
7555,139244500
7556,139244400
7557,139244300
7558,139244200
7559,139244100
7560,139244000
7561,139243900
7562,139243800
7563,139243700
7564,139243600
7565,139243500
7566,139243400
7567,139243300
7568,139243200
7569,139243100
7570,139243000
7571,139242900
7572,139242800
7573,139242700
7574,139242600
7575,139242500
7576,139242400
7577,139242300
7578,139242200
7579,139242100
7580,139242000
7581,139241900
7582,139241800
7583,139241700
7584,139241600
7585,139241500
7586,139241400
7587,139241300
7588,139241200
7589,139241100
7590,139241000
7591,139240900
7592,139240800
7593,139240700
7594,139240600
7595,139240500
7596,139240400
7597,139240300
7598,139240200
7599,139240100
7600,139240000
7601,139239900
7602,139239800
7603,139239700
7604,139239600
7605,139239500
7606,139239400
7607,139239300
7608,139239200
7609,139239100
7610,139239000
7611,139238900
7612,139238800
7613,139238700
7614,139238600
7615,139238500
7616,139238400
7617,139238300
7618,139238200
7619,139238100
7620,139238000
7621,139237900
7622,139237800
7623,139237700
7624,139237600
7625,139237500
7626,139237400
7627,139237300
7628,139237200
7629,139237100
7630,139237000
7631,139236900
7632,139236800
7633,139236700
7634,139236600
7635,139236500
7636,139236400
7637,139236300
7638,139236200
7639,139236100
7640,139236000
7641,139235900
7642,139235800
7643,139235700
7644,139235600
7645,139235500
7646,139235400
7647,139235300
7648,139235200
7649,139235100
7650,139235000
7651,139234900
7652,139234800
7653,139234700
7654,139234600
7655,139234500
7656,139234400
7657,139234300
7658,139234200
7659,139234100
7660,139234000
7661,139233900
7662,139233800
7663,139233700
7664,139233600
7665,139233500
7666,139233400
7667,139233300
7668,139233200
7669,139233100
7670,139233000
7671,139232900
7672,139232800
7673,139232700
7674,139232600
7675,139232500
7676,139232400
7677,139232300
7678,139232200
7679,139232100
7680,139232000
7681,139231900
7682,139231800
7683,139231700
7684,139231600
7685,139231500
7686,139231400
7687,139231300
7688,139231200
7689,139231100
7690,139231000
7691,139230900
7692,139230800
7693,139230700
7694,139230600
7695,139230500
7696,139230400
7697,139230300
7698,139230200
7699,139230100
7700,139230000
7701,139229900
7702,139229800
7703,139229700
7704,139229600
7705,139229500
7706,139229400
7707,139229300
7708,139229200
7709,139229100
7710,139229000
7711,139228900
7712,139228800
7713,139228700
7714,139228600
7715,139228500
7716,139228400
7717,139228300
7718,139228200
7719,139228100
7720,139228000
7721,139227900
7722,139227800
7723,139227700
7724,139227600
7725,139227500
7726,139227400
7727,139227300
7728,139227200
7729,139227100
7730,139227000
7731,139226900
7732,139226800
7733,139226700
7734,139226600
7735,139226500
7736,139226400
7737,139226300
7738,139226200
7739,139226100
7740,139226000
7741,139225900
7742,139225800
7743,139225700
7744,139225600
7745,139225500
7746,139225400
7747,139225300
7748,139225200
7749,139225100
7750,139225000
7751,139224900
7752,139224800
7753,139224700
7754,139224600
7755,139224500
7756,139224400
7757,139224300
7758,139224200
7759,139224100
7760,139224000
7761,139223900
7762,139223800
7763,139223700
7764,139223600
7765,139223500
7766,139223400
7767,139223300
7768,139223200
7769,139223100
7770,139223000
7771,139222900
7772,139222800
7773,139222700
7774,139222600
7775,139222500
7776,139222400
7777,139222300
7778,139222200
7779,139222100
7780,139222000
7781,139221900
7782,139221800
7783,139221700
7784,139221600
7785,139221500
7786,139221400
7787,139221300
7788,139221200
7789,139221100
7790,139221000
7791,139220900
7792,139220800
7793,139220700
7794,139220600
7795,139220500
7796,139220400
7797,139220300
7798,139220200
7799,139220100
7800,139220000
7801,139219900
7802,139219800
7803,139219700
7804,139219600
7805,139219500
7806,139219400
7807,139219300
7808,139219200
7809,139219100
7810,139219000
7811,139218900
7812,139218800
7813,139218700
7814,139218600
7815,139218500
7816,139218400
7817,139218300
7818,139218200
7819,139218100
7820,139218000
7821,139217900
7822,139217800
7823,139217700
7824,139217600
7825,139217500
7826,139217400
7827,139217300
7828,139217200
7829,139217100
7830,139217000
7831,139216900
7832,139216800
7833,139216700
7834,139216600
7835,139216500
7836,139216400
7837,139216300
7838,139216200
7839,139216100
7840,139216000
7841,139215900
7842,139215800
7843,139215700
7844,139215600
7845,139215500
7846,139215400
7847,139215300
7848,139215200
7849,139215100
7850,139215000
7851,139214900
7852,139214800
7853,139214700
7854,139214600
7855,139214500
7856,139214400
7857,139214300
7858,139214200
7859,139214100
7860,139214000
7861,139213900
7862,139213800
7863,139213700
7864,139213600
7865,139213500
7866,139213400
7867,139213300
7868,139213200
7869,139213100
7870,139213000
7871,139212900
7872,139212800
7873,139212700
7874,139212600
7875,139212500
7876,139212400
7877,139212300
7878,139212200
7879,139212100
7880,139212000
7881,139211900
7882,139211800
7883,139211700
7884,139211600
7885,139211500
7886,139211400
7887,139211300
7888,139211200
7889,139211100
7890,139211000
7891,139210900
7892,139210800
7893,139210700
7894,139210600
7895,139210500
7896,139210400
7897,139210300
7898,139210200
7899,139210100
7900,139210000
7901,139209900
7902,139209800
7903,139209700
7904,139209600
7905,139209500
7906,139209400
7907,139209300
7908,139209200
7909,139209100
7910,139209000
7911,139208900
7912,139208800
7913,139208700
7914,139208600
7915,139208500
7916,139208400
7917,139208300
7918,139208200
7919,139208100
7920,139208000
7921,139207900
7922,139207800
7923,139207700
7924,139207600
7925,139207500
7926,139207400
7927,139207300
7928,139207200
7929,139207100
7930,139207000
7931,139206900
7932,139206800
7933,139206700
7934,139206600
7935,139206500
7936,139206400
7937,139206300
7938,139206200
7939,139206100
7940,139206000
7941,139205900
7942,139205800
7943,139205700
7944,139205600
7945,139205500
7946,139205400
7947,139205300
7948,139205200
7949,139205100
7950,139205000
7951,139204900
7952,139204800
7953,139204700
7954,139204600
7955,139204500
7956,139204400
7957,139204300
7958,139204200
7959,139204100
7960,139204000
7961,139203900
7962,139203800
7963,139203700
7964,139203600
7965,139203500
7966,139203400
7967,139203300
7968,139203200
7969,139203100
7970,139203000
7971,139202900
7972,139202800
7973,139202700
7974,139202600
7975,139202500
7976,139202400
7977,139202300
7978,139202200
7979,139202100
7980,139202000
7981,139201900
7982,139201800
7983,139201700
7984,139201600
7985,139201500
7986,139201400
7987,139201300
7988,139201200
7989,139201100
7990,139201000
7991,139200900
7992,139200800
7993,139200700
7994,139200600
7995,139200500
7996,139200400
7997,139200300
7998,139200200
7999,139200100
8000,139200000
8001,139199900
8002,139199800
8003,139199700
8004,139199600
8005,139199500
8006,139199400
8007,139199300
8008,139199200
8009,139199100
8010,139199000
8011,139198900
8012,139198800
8013,139198700
8014,139198600
8015,139198500
8016,139198400
8017,139198300
8018,139198200
8019,139198100
8020,139198000
8021,139197900
8022,139197800
8023,139197700
8024,139197600
8025,139197500
8026,139197400
8027,139197300
8028,139197200
8029,139197100
8030,139197000
8031,139196900
8032,139196800
8033,139196700
8034,139196600
8035,139196500
8036,139196400
8037,139196300
8038,139196200
8039,139196100
8040,139196000
8041,139195900
8042,139195800
8043,139195700
8044,139195600
8045,139195500
8046,139195400
8047,139195300
8048,139195200
8049,139195100
8050,139195000
8051,139194900
8052,139194800
8053,139194700
8054,139194600
8055,139194500
8056,139194400
8057,139194300
8058,139194200
8059,139194100
8060,139194000
8061,139193900
8062,139193800
8063,139193700
8064,139193600
8065,139193500
8066,139193400
8067,139193300
8068,139193200
8069,139193100
8070,139193000
8071,139192900
8072,139192800
8073,139192700
8074,139192600
8075,139192500
8076,139192400
8077,139192300
8078,139192200
8079,139192100
8080,139192000
8081,139191900
8082,139191800
8083,139191700
8084,139191600
8085,139191500
8086,139191400
8087,139191300
8088,139191200
8089,139191100
8090,139191000
8091,139190900
8092,139190800
8093,139190700
8094,139190600
8095,139190500
8096,139190400
8097,139190300
8098,139190200
8099,139190100
8100,139190000
8101,139189900
8102,139189800
8103,139189700
8104,139189600
8105,139189500
8106,139189400
8107,139189300
8108,139189200
8109,139189100
8110,139189000
8111,139188900
8112,139188800
8113,139188700
8114,139188600
8115,139188500
8116,139188400
8117,139188300
8118,139188200
8119,139188100
8120,139188000
8121,139187900
8122,139187800
8123,139187700
8124,139187600
8125,139187500
8126,139187400
8127,139187300
8128,139187200
8129,139187100
8130,139187000
8131,139186900
8132,139186800
8133,139186700
